category,title,url
สาธารณสุข,ผู้บาดเจ็บและเสียชีวิต ในช่วงเทศกาล ปี 51-57_CutName_Songkran_Edit,https://data.go.th/DatasetDetail.aspx?id=f33db12e-bfd5-4eec-aa8a-e5b3ff6e1cb1
งบประมาณ และการใช้จ่ายของภาครัฐ,แผนปฏิบัติราชการประจำปี สำนักงานปลัดกระทรวงอุตสาหกรรม,https://data.go.th/DatasetDetail.aspx?id=0fd662b0-7859-4914-9ca4-35ec68988969
สถานที่ การท่องเที่ยว และกีฬา,ชื่อจังหวัดในประเทศไทย (อักษรไทยและอักษรโรมัน),https://data.go.th/DatasetDetail.aspx?id=a03fe520-889c-4742-96b0-427ea4950936
งบประมาณ และการใช้จ่ายของภาครัฐ,ประมาณการรายได้  และผลการจัดเก็บรายได้  ปีงบประมาณ 2558,https://data.go.th/DatasetDetail.aspx?id=1b35d691-44b0-4b84-93e8-508d280b2d1c
ตัวระบุวัตถุดิจิทัล และรหัสมาตรฐาน,Digital Object Identifier (DOI) ประเภทวิทยานิพนธ์,https://data.go.th/DatasetDetail.aspx?id=12cc0eeb-143a-44bc-886d-80f9e83310b6
การศึกษา,ภาพรวมสถิติการศึกษาต่อของนักเรียนทุนรัฐบาล ในเดือนเมษายน 2558,https://data.go.th/DatasetDetail.aspx?id=e710dd2e-175b-4c0e-ae0f-cfb69d1908e6
เศรษฐกิจ การเงิน และอุตสาหกรรม,สินเชื่อของสาขาธนาคารพาณิชย์แยกตามวัตถุประสงค์ในภาคเหนือ (Q4/2546 - Q4/2554),https://data.go.th/DatasetDetail.aspx?id=9d386978-b8d9-46ac-9f9f-145d5dd7f85d
เกษตรกรรม และชลประทาน,ข้อมูลนำเข้าอาหารสัตว์,https://data.go.th/DatasetDetail.aspx?id=de26c80b-0571-4721-8a82-aeed70919906
การศึกษา,ภาพรวมสถิติการศึกษาต่อของนักเรียนทุนรัฐบาล ในเดือนมีนาคม 2558,https://data.go.th/DatasetDetail.aspx?id=70c29397-329c-4109-811c-c0526c17b7c9
เกษตรกรรม และชลประทาน,ทะเบียนรายชื่อผู้ได้รับการรับรองมาตรฐานฟาร์มเพาะเลี้ยงสัตว์น้ำ กรมประมง (พ.ศ. 2553 - 2558),https://data.go.th/DatasetDetail.aspx?id=9560dcc0-a1e5-4126-84e2-026d4b3a7113
การศึกษา,รายงานด้านการศึกษา,https://data.go.th/DatasetDetail.aspx?id=f810d128-96ac-4351-9a28-439439e3ed3f
การศึกษา,สถิติการศึกษาต่อของนักเรียนทุนรัฐบาลตามสาขาวิชาและประเภททุน ในเดือนเมษายน 2558,https://data.go.th/DatasetDetail.aspx?id=9b25ea7f-2db3-4927-9b03-ddf618ef23d8
เศรษฐกิจ การเงิน และอุตสาหกรรม,เงินรับฝากและเงินให้สินเชื่อของธนาคารพาณิชย์ในภาคเหนือ (ม.ค. 2553 - มี.ค. 2558),https://data.go.th/DatasetDetail.aspx?id=3d00c7fd-b404-4497-93ca-05fc695ee523
เทคโนโลยีสารสนเทศ และการสื่อสาร,เขตพื้นที่บริการสถานีวิทยุโทรทัศน์แห่งประเทศไทย กรมประชาสัมพันธ์,https://data.go.th/DatasetDetail.aspx?id=a2cfb8b0-ac97-4ed5-9ffe-6eaafc9b4339
สถานที่ การท่องเที่ยว และกีฬา,ผลการสำรวจความพึงพอใจด้านระบบอินเทอร์เน็ต/WiFi ของนักท่องเที่ยวชาวต่างประเทศที่เดินทางท่องเที่ยวในประเทศไทย,https://data.go.th/DatasetDetail.aspx?id=19ed0e63-c7dd-4913-8ea5-1eb5ca3e4c6d
สาธารณสุข,ข้อมูลหน่วยงานบริการสุขภาพจังหวัดชัยภูมิ,https://data.go.th/DatasetDetail.aspx?id=49f85ab0-f881-432e-bce9-08a9a4ee84cb
การศึกษา,ภาพรวมสถิติการศึกษาต่อของนักเรียนทุนรัฐบาล ในเดือนพฤษภาคม 2558,https://data.go.th/DatasetDetail.aspx?id=070deaf5-d5f9-4706-85fd-b200250528b5
งบประมาณ และการใช้จ่ายของภาครัฐ,รายงานด้านเศรษฐกิจ ปี 2554 - 2557,https://data.go.th/DatasetDetail.aspx?id=b0ea3ee0-fba0-469b-bd99-e3cb0de1a3fd
เศรษฐกิจ การเงิน และอุตสาหกรรม,สรุปผลการดำเนินการจัดซื้อจัดจ้างรายเดือน ปีงบประมาณ พ.ศ.2558,https://data.go.th/DatasetDetail.aspx?id=e0972b83-2178-4fcb-beb3-126563076e3d
สาธารณสุข,ข้อมูลหน่วยงานบริการสุขภาพจังหวัดอุทัยธานี,https://data.go.th/DatasetDetail.aspx?id=32e03493-79b4-4e6b-9e15-30dc458a792f
งบประมาณ และการใช้จ่ายของภาครัฐ,รายงานการจัดซื้อจัดจ้างของหน่วยงานภาครัฐ แยกเป็นรายเดือน(สอบราคา),https://data.go.th/DatasetDetail.aspx?id=0d429b28-3a94-4fc0-8c2e-0712c3ecec37
การศึกษา,ภาพรวมสถิติการศึกษาต่อของนักเรียนทุนรัฐบาล ในเดือนกุมภาพันธ์ 2558,https://data.go.th/DatasetDetail.aspx?id=af3a7eea-1396-415e-be88-545295a58e7f
การศึกษา,สถิติการศึกษาต่อของนักเรียนทุนรัฐบาลตามสาขาวิชาและประเภททุน ในเดือนมิถุนายน 2558,https://data.go.th/DatasetDetail.aspx?id=275b9ff4-861b-42d2-ada2-f59aed51d2f8
สาธารณสุข,ข้อมูลหน่วยงานบริการสุขภาพจังหวัดชลบุรี,https://data.go.th/DatasetDetail.aspx?id=891e7590-c309-41e7-bb96-1c40cd9a5b01
เศรษฐกิจ การเงิน และอุตสาหกรรม,"ข้อมูลโรงงานประเภท 101, 105 และ 106 เดือนมกราคม พ.ศ.2559",https://data.go.th/DatasetDetail.aspx?id=ebcd0d82-9bd7-4618-92c0-648b7c012d7d
ตัวระบุวัตถุดิจิทัล และรหัสมาตรฐาน,Digital Object Identifier (DOI) ประเภทรายงานการวิจัย,https://data.go.th/DatasetDetail.aspx?id=1a9d6e0d-70b3-4bc8-98ac-c610040584f2
สถานที่ การท่องเที่ยว และกีฬา,ผลการสำรวจความพึงพอใจด้านความปลอดภัย ของนักท่องเที่ยวชาวต่างประเทศที่เดินทางท่องเที่ยวในประเทศไทย,https://data.go.th/DatasetDetail.aspx?id=627537af-679a-4a93-8bb6-c83775486a8d
พลังงาน ทรัพยากรธรรมชาติ และสิ่งแวดล้อม,โครงการพัฒนาแหล่งน้ำบาดาลเพื่อการเกษตรในพื้นที่ประสบภัยแล้ง 56,https://data.go.th/DatasetDetail.aspx?id=7da1002c-9d25-42a0-be7f-1827ca0818fa
งบประมาณ และการใช้จ่ายของภาครัฐ,รายงานการจัดซื้อจัดจ้างของหน่วยงานภาครัฐ แยกเป็นรายเดือน(จ้างที่ปรึกษาโดยวิธีตกลง),https://data.go.th/DatasetDetail.aspx?id=ed5aa198-b33b-4d01-a1b4-23e5338fa91b
สังคมและสวัสดิการ,รายงานด้านคุณภาพชีวิต (สุขภาพ),https://data.go.th/DatasetDetail.aspx?id=505ff2a8-39a1-4db2-a4b8-9ff272621afd
การศึกษา,สถิติการศึกษาต่อของนักเรียนทุนรัฐบาลตามประเทศที่ศึกษาและประเภททุน ในเดือนกุมภาพันธ์ 2558,https://data.go.th/DatasetDetail.aspx?id=6bf786f9-fa07-4253-a131-f7c07d415d00
